name,count
"Whole Census Tracts, West, Tables PCT70A-HCT48I Only",1
Esri GDB - zipped,1
Original Cohort Relationship Documentation,1
1986 Collection Quarter 4,1
2010 Local Election Panel Study Nationwide Wave 1,1
China,1
"Uniform Crime Reporting Program Data [United States] Arrests by Age, Sex, and Race, Summarized Yearly, 2006",1
Police Calls for Service,1
"District of Columbia Record B, Nicaraguan",1
jdata_55kms_idn50sr_ae,1
poly2_1_39,1
Public Service Announcements Data,1
1623B5D5,1
Data Supporting Fig 3C,1
"Questionnaire 3 Data, 1990",1
Non-Watch Your Car States Summary Form Data,1
Respondent R022 Interview Data,1
46be9d67da155280bf955869ae91b40e31d8be,1
"Washington Post District of Columbia Poll, July 2006",1
Victim Crisis,1
d6c6cec9c588c27ea7b52b4e31d7382e56d98d,1
Alaska Expenditure Data,1
"ABC News AIDS Poll, January 1996",1
1990 Winter Data,1
6758ed2c875d099b18f8a4e7a053ff1115141c,1
igo1945,1
net009590,1
"Jackson County, Oklahoma -- FIPS Code 40065",1
"MHD Book 3 -- Adult Information, Non-Coresident Children Summary",1
32FBB406,1
I592,1
Interview with Law Enforcement 5,1
02034860e9d2b4f82e35066446138198c85758,1
"Mathematics, 1977-1978 9-Year-Olds, Booklet 03 Data",1
Respondent R037 Interview Data,1
SAS_summary_rho_3_size_4_GA_2,1
jdata_3kms_idn20sr_ab,1
January 20 Poll,1
hdf020940,1
"Maryland Record B, Japanese",1
congress_tweet_dict_filter_4th_sample_no_timelimit_49,1
9105433F-contents,1
Namibia_400824,1
"Census Block Maps Sheet 10, Marlboro County, South Carolina",1
9a19a25d045edac53a7bd639bea3620b43e8f7,1
"Michigan Record B, Peruvian",1
SAS Label Statements for Medical Provider Survey Data,1
"National Survey on Drug Use and Health, 2013",1
CCFR Data File,1
Physical and Health Summary Record (With Family Data),1
dposm137,1
"ABC News United States in Bosnia Poll, November 1995",1
9B98423B-contents,1
Evolution of Monetary Policy in Transition Economies,1
2d8c87e4ad31073ae39225c2b678d89f1e5e8a,1
"SAS Data Definition Statements for 1986 Cadet Cohort, Wave 3 Data",1
"Police Report Data, 1970",1
ffa2887eb045308f32a89cbd48eaf7412de350,1
94a49508ee1f31031a1e8d615577093465652a,1
"National Survey of the Aged [United States], 1962",1
"Kentucky Record B, Thai",1
"Idaho, Banner Public-Use",1
DORSBCNT0001_1220170813,1
12e60ba41bac8a174a4e62f7e92cf3659e208c,1
Image_1of5_BestQuality,1
EXP2_g01_p00_f12_o,1
NSF95 Data,1
Full Interview Schedule,1
SAS Data Definition Statements for Survey Cross-Sectional Weights Data,1
"Alabama Record B, Other Race",1
Branch Avenue Combo Data,1
governor_tweet_dict_filter_4th_sample_no_timelimit_41,1
de9e5d4339fb90f7fe6d62dcf22183202a470d,1
"Matched Birth-Death Data California, 1979A",1
"New Jersey Record B, Central American",1
"hhr (Ice2 =n53b4, DmS =n479b3)",1
5e648ac64030f05b6ad00223ad4882ea7f04f3,1
Lao_People_s_Democratic_Republic_406241,1
"Norwegian Ecological Data, 1949-1961",1
"MHD Book 3 -- Adult Information, Outpatient Visits",1
"Illinois, 1974",1
1989-1990 Disposal of Owned Vehicles,1
Control Twinbrook Att Data,1
Codebook for Volume I National Surveys,1
jdata_4kms_idn20sr_ad,1
31f8522c375968895fe25c3d949ceba4870e53,1
Part II (figures 1-6),1
Algeria_743589,1
96a3f6bda70ec2a063e851a1aa2e25b42379ec,1
"Washington, 1793",1
"ME002 Stage 3, English as a Foreign Language, Population II, Belgium, French",1
366ec5e7414710bf487921e526339279f2c5de,1
"New York Times New York City Poll 2, October 2001",1
"Codebook for Full File (1977), Incident-Level (1973-1982), and Person-Level (1973-1978) (PDF)",1
98 YA,1
"Addendum File, First Quarter 1992",1
congress_tweet_dict_filter_4th_sample_no_timelimit_40,1
American Symphony Orchestra Repertoires 1842-1970 [United States],1
S2A_MSICH4_20210718T070621_N0301_R106_T40SBH_20210718T082137_plume2_Q16500,1
FishpondFishcage Unpaid Family Labor -- Extension Worker Contacts for All Types of Fishing,1
Fire Department Data,1
"CBS NewsNew York Times Monthly Poll 2, April 2003",1
Referrals to Management Agents Data,1
"Survey of Consumer Finances, 1960",1
Figure S2_AtomicAg(111),1
editorconfig,1
"Mississippi Record B, Cambodian",1
Alternate Titles,1
Filtering with ARCH  A Monte Carlo Experiment,1
Round 2 MF6BUS1--Non-Farm Business Card 1,1
"Construction, Dataset 02A",1
hdf026160,1
dposm237,1
FFE0B57C,1
ga86mp20,1
"Connecticut Record B, Dominican (Dominican Republic)",1
"Post-Conviction DNA Testing and Wrongful Conviction Data from Sexual Assault and Homicide Cases in Virginia, 1973-1988",1
New and Senior MF23EVAL--Male Life History Interview Evaluation,1
Plot_13_DATTUTDUT,1
file_metadata_read_me,1
S2A_MSICH4_20210702T101031_N0301_R022_T32SKA_20210702T121947_plume1_Q19500,1
"Table 15 School District Data for Kentucky, 1980",1
deaa7e3b2df109767052b55784000b98970b50,1
8eefca609e4e77346ff0915cc51a8427939f53,1
Hungary_604591,1
Screening Form 502 Data,1
2401f17e79a6bab6c4a304e3eac87295862624,1
7f6d0a18756f80917756abb2d44b7396499f24,1
"Household Relationship Grid, Public-Use",1
Health Status and Attitude Series Child Data,1
058248109872fee04910c079df49ba484c77cd,1
508,1
"DNFS Book 4 -- Ever-Married Woman Information, Menstrual and Reproductive Problem History",1
"Alaska Record B, Mexican",1
hdf022920,1
"County Block Maps Sheet 4, Union County, South Carolina",1
"ZIP,CSV",1
hdf037020,1
"Boston, MA [SMSA] GBFDIME Code 1120",1
"Appellate Pending, 1989",1
"Center for Research on Social Reality [Spain] Survey, January 1994 Supranational Identification",1
14356367b0736cbee45d38336fe3e1ad0118d1,1
Case Review Data,1
"NEW YORK TIMES, Statement-Level Data",1
Massachusetts Primary Survey,1
Overview of studies in meta-analysis,1
c454fbe1ddb9c95c5bfd03d009592aa794c1f3,1
Adult Education for Work-Related Reasons (AEWR) Survey Data,1
igo1999,1
"National Youth Survey [United States]  Wave IV, 1979",1
Client Evaluation of Self and Treatment -- Three Month Follow-up Data,1
"Carter, 1981",1
Prosecutor Respondents,1
xlxb,1
"Sample Person, Time 1 Site 8 Frequencies, Part 2",1
"Vineland-Millville-Bridgeton, NJ [SMSA] BGFDIME Code 8760",1
Batterer Six-Month Data,1
"Growth of American Families, 1960",1
"Professional Worker Career Experience Survey, United States, 2003-2004 ",1
"Party Elites in the United States, 1978  Democratic Mid-Term Conference Delegates ",1
hdf008160,1
"Current Population Survey, April 1985  Veterans Supplement",1
"CBS News Olympic BombingTerrorism Poll, July 1996",1
pt/getogc/services/SNIAmb/MA_BaciasHidrograficas_PtCont/MapServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities,1
"British Social Attitudes Survey, 1984",1
States - STATE266 Crops and Livestock,1
"Mathematics Assessment, 1972-1973 to 1977-1978 17-Year-Olds, Booklet 06 Data",1
SQLite 3,1
217ce0e5f44577e5e064b511dab4346d0cde32,1
County Codes 02401-03203 PUS70510,1
.rdata,1
poly3_6_11,1
"Matched Birth-Death Data San Diego, 1970",1
wrfout_d05_2016-06-23_07_24_30,1
7948101a8a1388e910fe48f1dca639b69de2d5,1
QSCAT_Large_v_r2_2002,1
"Museums Master File  [United States, 1970s]  ",1
BearFire_fuelx1_wrfout_d03_2020-09-09_004500,1
REGDEF,1
OOXML,1
"ABC NewsWashington Post Race Relations Poll, May 1992",1
"M2002 Stage 2 (Science, Reading Comprehension and Literature), Population II, India",1
19acdbb140e0d7a6dc3d6041899457dda9b75f,1
"Federal Justice Statistics Program Criminal Appeals Cases in Courts of Appeals, 2008",1
"Colorado Record B, American Indian, Eskimo, or Aleut, Not of Hispanic Origin",1
3b084b7458428a25736ac2e7875205a7f8fe3a,1
"1922-1986 Data Availability for all Questionnaires, Males",1
"Uniform Crime Reporting Program Data [United States] Arrests by Age, Sex, and Race, 1995",1
S2A_MSICH4_20210704T172901_N0301_R055_T13SGR_20210704T212022_plume1_Q50000,1
89791cefae4e4067b9ba011163f3f4d93a6633,1
Gender Role Attitudes Scale Data,1
025v25b0_snapshot_000_long,1
Texas Geographic Header File,1
"Natality Detail File, 1988 [United States]",1
28ce43dbfe5c682c94da2a6f578b1b77851d5f,1
74bebd325433e9f96a027c16617d4b0be423b6,1
"Survey of Consumer Attitudes and Behavior, Summer 1976",1
Italy_815078,1
poly2_16_62,1
DD78A609,1
Data Supporting Fig 2B - In Field Spectrum,1
"Puerto Rico, 2004",1
Year 1983,1
2002 Codebook White-2,1
Missouri Significantly Changed 1990,1
SAS Data Definition Statements for Six-Month Data File,1
Nucorp Company Data,1
LIFE InFacility Observation Data Dictionary,1
593,1
"Baoding Child Data, 1994",1
"SAS Data Definition Statements for Second Half Files (Parts 18, 21, 24, 27, 30, 72, 75, 78, 81, and 84)",1
Course Offering Data,1
B03A2770,1
Judges Survey,1
Laboratory Lab 06 Methylmalonic Acid And Homocysteine,1
Laboratory Lab 06 Heavy Metals,1
"1950 Supplemental Biographical Information, Males",1
"Data (Not Unreasonable), Form B",1
"Statistics of Deadly Quarrels, 1809-1949",1
"DNFS Book 3 -- Adult Information, Activities of Daily Living",1
Individual File,1
Georgia_319594,1
"1975, Incident Level",1
lithuanian-train-low,1
"Cheyenne County, Nebraska -- FIPS Code 31033",1
"ABC NewsWashington Post Poll 1, September 2008",1
"Illinois, 1985",1
Administrator,1
CPS and SPPA Modules A1 and D Questions for Online Analysis Only,1
Antisocial Activities By Month,1
5683b64bf822053e9193b826b032d351e963f2,1
Laboratory Lab 11 C-Reactive Protein,1
Data Supporting Fig S7B,1
hdf021060,1
"Aging in the Eighties America in Transition, 1981",1
I775,1
Criminal Terminations for 1970,1
Dominican Republic Unit Level Data,1
SHP files,1
Teacher Scales - Year 1,1
"Higher Education Residence and Migration, 1976",1
Prosecutor Data File 3,1
Wave D 1992 Observational Data,1
"CBS NewsNew York Times National Poll, April 1, 2012",1
0-75V-42,1
geodata,1
Individuals Prenatal Calendar--Kid 1,1
Nevada Population-Based,1
Mauritius_760251,1
724,1
Agrarian Typology of Provinces of European Russia at the Turn of the 20th Century,1
 Pandangan ekuatorial,1
distributional,1
"Mathematics, 1977-1978 13-Year-Olds, Booklet 07 Data",1
2B1DE3A1,1
I504,1
soccer_name_list_4th_sample_current_only_48,1
"Census of Population and Housing, 1970 [United States] Persons in Institutions and Other Group Quarters By Age, Sex, Race, and Spanish Origin",1
"Nationwide Election Day Poll, 1978",1
Missouri State Highway Patrol Data,1
1V-36,1
439922a9a1724a9975869ee8ac538629068458,1
S2A_MSICH4_20210718T070621_N0301_R106_T40SBH_20210718T082137_plume1_Q700,1
"ABC NewsWashington Post War Poll 3, December 2001",1
pkf,1
Middletown III High School Survey (1989),1
Parent Everyday Stressors Index,1
Drug Use Across Nonaddiction Periods,1
z_34_Oklahoma City_tnd_map_v5,1
"Round 4, Form EE Questionnaire Data",1
samples_x,1
swahili-test,1
468,1
sub318,1
"HIV Open Data Project NOMs Client-Level Measures for Discretionary Programs Providing Direct Services - Services Tool for Minority AIDs Initiative - TCE, Adult Programs",1
Channel File,1
"National Health Interview Survey, 1990  AIDS Knowledge and Attitudes Supplement",1
Michigan PUS70106,1
15f1b2f33022f37ddbe7bf6bc30807b5fc79e1,1
"Multiple Cause of Death, 1963",1
"The Analysis of Budget Consolidations Concepts, Research Designs and Measurement",1
"Annual Survey of Governments, 1975 Government Employment File",1
part07,1
CA527B8A,1
"1 1972 Cities, Person Level Subset",1
data1995,1
1105_D16_V2,1
"Survey of Consumer Attitudes and Behavior, December 2012",1
FEDORA,1
S2A_MSICH4_20210718T070621_N0301_R106_T40SBH_20210718T082137_plume1_Q1300,1
1992 Third Quarter Member Characteristics,1
Panel and Children MF22ED--Female Life History Education,1
"Alabama Record B, Guamanian",1
"Vermont Record B, Cuban",1
DEADJOE,1
AHA Hospital Characteristics Record Layout,1
Victim Interview 67 Data,1
"Mississippi Record B, South American",1
SAS_summary_rho_3_size_1_GA_1,1
Patient Hospitalization Data,1
Criminal Terminations for 1987,1
"Population Register, 1975",1
hdf009180,1
Survey Form Data,1
ANES 1948 Time Series Study,1
"Youth, 1979-1992 (Income and Assets, 1979-1990)",1
Crystal Oil Company Data,1
LITCOD,1
"Arms Transfer Deliveries, Cumulative, 1991-1993",1
"Administrators and Teachers Survey, 1984 Vocational Education Counselors",1
"Annual Parole Survey, 2003",1
S2A_MSICH4_20210704T172901_N0301_R055_T13SGR_20210704T212022_plume2_Q7600,1
SAS Data Definition Statements for Arrest Data (Ages 15-24) for All Other Cities,1
"Third Legislature, Vote File Data",1
2V-38,1
0V-11,1
Residents,1
CaldorFire_fuelx1_wrfout_d03_2021-08-17_150000,1
Monthly Records Extracted from Original IMF Data File [additional data],1
"Census Block Maps Sheet 3, Union County, South Carolina",1
Bosnia_and_Herzegovina_610810,1
"Florida Record B, Costa Rican",1
CaldorFire_control_wrfout_d03_2021-08-17_160000,1
Vanuatu_190553,1
"April 5-8, 1987 Israel Survey II, Jewish Respondents",1
MT,1
"Wyoming Record B, Honduran",1
1912 Data,1
"DNFS Book 2 -- Household Economy, Household RemittancesTransfers Received",1
jdata_5kms_idn40sr_ae,1
Ohio Primary,1
Cohort A LA Logs -- 1st Grade,1
S2A_MSICH4_20210704T172901_N0301_R055_T13SGR_20210704T212022_plume2_Q8600,1
ULg-CEA-HAP38,1
Victim Interview 34 Data,1
"American Housing Survey, 1985  National Core File",1
"CBS News Call-Back Poll, September 2009",1
"Texas, Part 2",1
partcs,1
Victim Tracking Data From Domestic Violence Coordinator,1
"West Virginia, Wood County",1
1982-1983 Publication Label,1
"TIGERLine File Record Type 4, Index to Alternate Feature Identifiers, Sacramento, California",1
549,1
a3c9712245e0c7e9d35c815516663d731bbe96,1
slk,1
Cohort A -- Terra Nova (Spring - 2nd Grade),1
"Height of Children in Austria-Hungary (Habsburg Monarchy), 1779-1820 ",1
"DNFS Book 5 -- Child Information, Cover Data",1
"Particulate Matter 10, 24-hour Daily Mean, Quarterly, Tract, 1990 Geo-Referenced",1
SPSS Value Labels for Logical Record Length Data,1
Event Calendar Data,1
dposm291,1
"Data and calculations for the book The Land of Too Much Monica Prasad, Harvard University Press 2012",1
"Metro Counties - METCO6 Banking, Retail Trade, Service Industries, and Federal Funds",1
"Survey of Consumer Attitudes and Behavior, May 2012",1
I87,1
"Out Migration Data, Public-Use",1
CaldorFire_nofire_wrfout_d03_2021-08-17_180000,1
"Knowledge, Attitudes, and Practice of Contraception in Taiwan Second Province-Wide Fertility Survey (KAP II), 1967",1
"Traffic Stop Data Collection Policies for State Police, 2004",1
gretl,1
ZIP Codes Beginning With 3 or 4,1
May 1981,1
"Census Block Maps Sheet 11, Chesterfield County, South Carolina",1
"Census Block Maps Sheet 13, Inset A, Kershaw County, South Carolina",1
Michigan Work Minor Civil DivisionCounty,1
"North Dakota Record B, Vietnamese",1
Freshmen Cohort 5 (2005) Baseline Survey - Restricted Use,1
Code Explanations (Status Offenders and Nonoffenders),1
1991,1
congress_x_governor_dist_matrix_4th_no_timelimit_all,1
875179df8a1e17933027ce963142408c8e8184,1
Land Use 1900,1
Phase I Tall Trees Burglary Data,1
net009620,1
Access Database Table 04J Reportable Diseases Salmonella (Nontyphoidal),1
"Illinois Record B, Cuban",1
poly5_1_26,1
Administrative Officer of the Court Survey,1
"Project on Human Development in Chicago Neighborhoods (PHDCN)  Systematic Social Observation, 1995    ",1
All Locations Lar Data,1
DATA23,1
Teacher Scales - Year 3,1
"1975, Second Collection Quarter",1
8c0aa57c94aaf855cefd06af3de2b60cbee16f,1
Use on original German files,1
bittorrent|zip|tsv,1
Principals Survey,1
Granger Causality and Equilibrium Business Cycle Theory,1
 Alignment of tandem repeats in Ascochyta rabiei,1
"Criminal Data, 2004",1
"State MetroNonmetro - METST2 Population Characteristics, Households, and Births",1
South Dakota Expenditure Data,1
Outreach Worker Survey Data,1
Header File for 1980,1
Wave II Main Data for Current SpousePartner,1
72 AK,1
"National Health Interview Survey, 1991  Child Health Supplement",1
Parents Scales - Year 3,1
"Household, Book III--Non-Coresident Children Age 15+ Counts",1
Services,1
GDX,1
arc,1
"ABC NewsWashington Post Iraq Rebel Poll, April 1991",1
North Dakota Geographic Header File,1
poly2_1_60,1
"SPSS Export File for Jail Data, Part 2",1
"Current Population Survey, June 2002 Fertility Supplement",1
"ReadingLiterature, 1979-1980 17-Year-Olds, Booklet 01 Data",1
"CommunityFacility, Book I--History of School Existence",1
hdf003540,1
"Japan, Kanagawa Prefecture",1
Community File (C File),1
90c7ae7a85ffc53337d4c34144ed03a6df2051,1
"ABC NewsWashington Post Budget Agreement Poll, September 1990",1
"Doctor Episode, Time 1 Site 8 Frequencies",1
15 IB,1
299334e5fd0cf783b47c1a7503923c1a80b195,1
Child Empathy Data,1
hdf024780,1
"South Dakota Record B, Costa Rican",1
2008 Codebook Yellow 1,1
Examination Dermatology,1
Saint_Lucia_492367,1
hdf014640,1
El Monte (Los Angeles) County Data,1
"Foreign Trade, Dataset 07A",1
1983 First Quarter Member Characteristics,1
Debate Two Survey (Registered Only),1
"Rhode Island Record B, American Indian",1
"Bureau of Labor Statistics Aggregated Data, 1981",1
County-Level Data for 1978,1
"Northern California Church Member Study, 1963",1
"Washington Post 'What Clinton Should Do' Poll, December 1998",1
26c172611420494446c91c39b5e54615e6ccb3,1
I199,1
Shady Grove Of Data,1
wrfout_d05_2016-06-23_07_18_06,1
pt/pt/dados_abertos/cartografia_geologica/cartografia_outras_escalas/ParqueNaturalSintraCascais_50k,1
I232,1
SAS Data Definition Statements for Institution Type Data,1
textmineR,1
Data Supporting Fig S2A,1
Questionnaire Dietary Supplement Use - Participants Use Of Supplement,1
mayor_name_list_4th_sample_current_only_33,1
nbib,1
"Wheeler County, Nebraska -- FIPS Code 31183",1
"National Health Interview Survey, 1990 Health Promotion and Disease Prevention (HPDP) Pregnancy and Smoking Supplement",1
eacf53c7108b75311a52ec4d13f90d9deb9485,1
"Big Horn County, Montana -- FIPS Code 30003",1
mayor_tweet_dict_filter_4th_sample_no_timelimit_22,1
S2A_MSICH4_20210702T101031_N0301_R022_T32SKA_20210702T121947_plume3_Q37000,1
2004 Codebook Green 3,1
1965-1983 year 1978,1
"Current Population Survey, October 2003  School Enrollment and Computer Use Supplement",1
"7-Spatial Analysis of Environment with Statistics, Census and GIS Data",1
5c82f5ab62bb0edad14e7a91db4632a081de4e,1
1991-1992 Clothing and Sewing Materials (Clothing Services),1
"Census Tract Maps Fairfield County, South Carolina",1
"Arizona Record B, Other Races, not of Hispanic Origin",1
fid-MaleicAcid-ExternalStd-sample1-qHNMR-400MHz,1
"Counties, Count 4C Data",1
poly5_6_19,1
nld_political,1
1991-1992 Major Household Appliances,1
North Dakota Expenditure Data,1
"ABC NewsUSA TodayKFF Poll, September 2006",1
b93b5df2dbf327c89bc13bdb025241b95b5e26,1
CTB_pt_0552,1
wrfout_d05_2016-06-23_07_17_06,1
net009586,1
B71A8A70,1
"ACT QualityCore series for Algebra I, English 9, and Biology (ACT) - Year 1",1
"Aftercare Treatment Data, Kyle Cohort",1
owx,1
"Kansas City, MO-KS [SMSA] GBFDIME Code 3760",1
"Mississippi Record B, Nicaraguan",1
Interview with Social Service Provider 4,1
split_n10_testaa,1
RADS_ERS_ENV_SA_mar2016_1998,1
Meyer_Schoen_2014_Response_Latencies_material_for_replication,1
soccer_topic_model_matrix_4th_sample_current_only_0,1
"Juvenile Detention and Correctional Facility Census, 1971",1
hdf026760,1
"ABC News New York City Rent Control Poll, June 1997",1
"Data Table File Tables H001-H021, Without Correction for Integrated Coverage Measurement, South Carolina",1
"MHD Book 3 -- Adult Information, Acute Morbidity",1
sub292,1
"CommunityProvider, THC -- Services at THC Specific Services",1
2V-42,1
result1,1
93c7954586ad9d7369c39c5f100ea30a4db01d,1
"Recensements de 1876, 1881, 1886, 1891, 1896",1
County File,1
"Mississippi Record B, Costa Rican",1
I667,1
"Detroit Area Study, 1994 Impact of Education on Attitudes",1
base_burden_pc_nat_2100_0,1
"Wisconsin Record B, Laotian",1
Service Agencies Data,1
07 AS,1
CTB_pt_0512,1
026D49F8-contents,1
"Campaign Expenditures in the United States, 1978-1992  Longitudinal Political Action Committee (PAC) Data",1
BCD,1
e38cc14d64606751cc0456173c85f933d6b91c,1
C95A149B-contents,1
DORSBCNT0001_1220180426,1
Bulgaria_468575,1
04441-04560,1
"Federal Justice Statistics Program Suspects in Federal Criminal Matters Concluded, 2002 [United States]",1
id90mp20,1
1_16_InvMNF_30_new,1
R0023565,1
miko_keras_hope,1
"Organizations Convicted in Federal Criminal Courts, 2013",1
CTB_pt_0645,1
"Mathematics Assessment, 1972-1973 to 1977-1978 13-Year-Olds, Booklet 06 Data",1
1988 Fourth Quarter Income,1
e1346688,1
84af881cc5a5cb48e772875d4ee1aa7979b522,1
d5dee32cb3b45e5ca5aea06bfa8b4ca5027a3e,1
New and Senior MF22TRN--Female Life History Training,1
versions,1
"Federal Justice Statistics Program Criminal Appeals Cases Filed in Courts of Appeals, 1998 [United States]",1
AAAA1EBD,1
"Justifying Violence  Attitudes of American Men, 1969",1
5b449d30b7255550320e69add51938e5df27aa,1
"Youth, 1979-1992 (Government Jobs--Employer Supplement, 1979-1987)",1
"Claims Line-Item Series HMO Claims, Data File 18",1
"Afrobarometer Round 3 The Quality of Democracy and Governance in Ghana, 2005",1
"Data Table File Tables PCT009-PCT017A, With Correction for Integrated Coverage Measurement, California",1
Multidimensional Personality Questionnaire - Father,1
Somalia_161931,1
"Florida, Part 1",1
"Survey of Consumer Attitudes and Behavior, February 2004",1
Cross-National Comparison of Interagency Coordination Between Law Enforcement and Public Health,1
"CBS NewsMTV Monthly Poll, April 2008",1
Litigant Questionnaire Data,1
7E402D53,1
"Census Block Maps Sheet 2, Insert A, Chesterfield County, South Carolina",1
Respondent R031 Interview Data,1
I502,1
solutions20kmatrix50kmotility50,1
"CBS News60 MinutesVanity Fair National Poll, December 1, 2012",1
"Richland County, Montana -- FIPS Code 30083",1
"Michigan, Part 5",1
Spring 2005 Spring 2006 Kindergarten Teacher Interview Data,1
Luxembourg_102485,1
BMGF HH Actual Study Data Cleaning ,1
governor_tweet_dict_filter_4th_sample_no_timelimit_1,1
PLEQ5854,1
Bereaved Interview 8,1
dposm193,1
8a35a0c8329a91d9a1ffb8fc89355b28f1b3f6,1
 Deryabin’s private surgery and orthopedic hospital(Articles1-5),1
Victim Interview 41 Data,1
"Missouri Record B, Samoan",1
I245,1
"Survey of Botswana Political Participation, 1970 Elite Sample",1
Severe_quillay_copper_bromine_calcium,1
hdf027720,1
"TIGERLine File Record Type 5, Complete Chain Feature Identifiers, Fairfield County, South Carolina",1
log-5,1
systematic,1
Higher Education General Information Survey (HEGIS) XII Financial Statistics of Institutions of Higher Education for Fiscal Year Ending 1977,1
Questionnaire Diet Behavior And Nutrition,1
"Reading, 1970-1971 13-Year-Olds, Booklet 12 Data",1
d1f87cc13d68d71770eb5326246711740fa492,1
1984 Criminal Data File for Jersey City,1
b71ac272e3c13516f454a94b74db153d418fa0,1
"MHD Book 1 -- Household Roster, Interviewer Notes",1
481656d204218e07bc00548781f1290ff51add,1
Wave VIII Relational File,1
457579e6274fc50f57641d2c6e102c4fe81710,1
"Population Register, 1966, Card 1",1
SAS Data Definition Statements for Aggregated Claims Fee-for-Service Annual Expenditures and Visits,1
Time Allocation Home Production -- Other Household Members,1
"Thomas County, Kansas -- FIPS Code 20193",1
Indiana Residence County,1
"Couple File in SAS Transport Format (Cases 30,514 Through 61,027)",1
tau_45d10_Ra5_Pm01,1
"Georgia Record B, Asian",1
b22b28adbfeca7751aa552f0022ececb6f1898,1
sub304,1
BearFire_nofire_wrfout_d03_2020-09-09_000000,1
Florida File ,1
"Federal Justice Statistics Program Defendants Sentenced Under the Sentencing Reform Act, 2012",1
Data Set 229 Recensement de 1921 (Departement),1
l   o g,1
README-I,1
1987 First Quarter Detailed Expenditures,1
7D45673D,1
"Mature Women, Flowchart for Year 1981",1
Data Dictionary for Wave VIII Rectangular File,1
Graduate Cohort 1 (2000) Non-cognitive Scores - Restricted Use,1
2V-37,1
Race Race-Related Stressful Events Data,1
61 BT,1
Recensements de 1886 et 1891,1
"Current Population Survey, January 1991 Job Training",1
"Non-Fatal Workplace Violence in Lincoln, Nebraska, 1996-1997  ",1
 ⛅⛅☁️☁️☁️_☁️☁️☁️⛅⛅,1
"CBS Morning News Shopping Habits and Lifestyles Poll, January 1989",1
BearFire_fuelx1_wrfout_d03_2020-09-08_223000,1
2004,1
"Z, Lawsuits Challenging At-Large City Council Elections, Mississippi Municipalities, 1965-1989 (ASCII Text)",1
"Data Collection Instruments and Interviewer Manual for Household Data, Parts 1-109",1
36ef6326d32947a6aaef65707b3dc1f3b370db,1
"SAS Data Definition Statements for Homicides, 1972",1
"Minor American National Election Study, 1960",1
"California, San Diego County",1
"Alabama Record B, Pacific Islander",1
"Carter County, Montana -- FIPS Code 30011",1
"National Health Interview Survey, 1979  Eye Care Supplement",1
"Census of Public Defender Offices State Programs, 2007",1
jdata_35kms_idn40sr_ae,1
Community Level Instrument  Part II  - Geographic Areas Round 4,1
EXP3_g01_p00_f06_o,1
Educational Expenses--Expenses Paid Directly by Others (Deleted beginning Q933),1
3_3_InvMNF_30_new,1
"Higher Education Resource Services (HERS) Alumnae Survey, 1976-2003 [United States]",1
"Matched Birth-Death Data New York City, 1979",1
"Offenses Known and Clearances by Arrest, 1986",1
"MIG Book 3 -- Adult Information, Desire for More Children",1
maxg0019,1
October 1979 Poll on Current Issues,1
hdf025560,1
SAS Transport File for Medical History Series Non-Dayton Infant Enrollment Form A,1
"Current Population Survey, January 1992  Displaced Workers ",1
archive_radtransigsm_RRS450,1
County Codes 00101-00408 PUS70501,1
2002 Codebook Pink,1
Hungary Events,1
"Longitudinal Data, Not Including AKHI, 2000 Geo-Referenced",1
DA5958C9-contents,1
3811bb52d2bacd0ec4dd23ff3d27a24328bfb3,1
"Sample Person, Time 1 Site 8 Frequencies, Part 1",1
poly5_6_28,1
1946 Data,1
wrfout_d03_2019-07-03_06_18_00_a,1
hdf004980,1
Russian Federation Block Level Data,1
congress_topic_model_matrix_4th_sample_current_only_47,1
 Summary of tandem repeats in Stagonospora nodorum,1
"April 8, 1984",1
"Wave 2, Discussant, Important Matters",1
"County Block Maps Sheet 3, Chester County, South Carolina",1
7e0da0ab02a330bfde7239513fa7ad8576589c,1
a43386d46967bcfdb9aa3475c7d55e9cb2e12a,1
Liberia_149931,1
"Wave 5 Follow-up, 1958",1
I354,1
HBRE02,1
"ABC NewsWashington Post Poll of Public Opinion on the Middle East, August 1982",1
CJ DATS TCM Services NeededReceived 9-Month,1
soccer_topic_model_matrix_4th_sample_current_only_10,1
Mexico SAGE Data,1
ERR,1
"Youth, 1979-1992 (SAS Data Definition Statements, Birth Record and Fertility, 1990)",1
Union Sample,1
wrfout_d05_2016-06-23_07_16_39,1
S2A_MSICH4_20210704T172901_N0301_R055_T13SGR_20210704T212022_plume3_Q47000,1
net009580,1
"Multiple Cause of Death, 1962",1
"Indiana Record B, Costa Rican",1
hdf018540,1
"Household, Book IV--Interview Evaluation",1
"National Health Interview Survey, 1993  AIDS Knowledge and Attitudes Supplement",1
BUFR,1
"Cone of Uncertainty Online Survey as of September 13, 2022",1
"Pennsylvania Record B, Asian",1
Preventive Care Supplement,1
"Census Block Maps Index Map, Kershaw County, South Carolina",1
South Carolina Work Minor Civil DivisionCounty,1
14A9F979-contents,1
"Oakland Selected Questions, Waves I and II",1
"Uniform Crime Reporting Program Data Offenses Known and Clearances by Arrest, 2010",1
Wardens of Adult Correction Facilities Survey,1
"1922 Anthropometric Measures, Females",1
7C6FE904,1
"1975, Los Angeles",1
